Суди себя сам Это самое трудное Себя судить куда труднее чем 
 __ Есть люди которые заставляют нас смеяться сами того не замечая Это удается им главным образом потому что мы сча 
  А ведь это очень важно  прочувствовать и принять погоду друг друга У всех она разная Один живёт в вечной осени с 
 __ Ты не найдешь такого как он Ты найдешь того кто сделает тебя счастливой
 5  Как вам удается столько успевать и относится ко всему оптимистично   А я просто ни с кем не спорю   Но эт 
 5 До боли хочется верить  Что сбудутся вдруг мечты  Сквозь вьюгу звонок у двери   И вот на пороге ты    Асадов
 __ вы видели как люди догорают  когда сначала подолгу молчат  потом перезвонить случайно забывают  и мечутся 
 __ Знаете ли до какой степени одурения может иногда полюбить женщина    ФМ Достоевский
  Есть люди которых можно знать всю жизнь и забыть за один день а есть которых можно знать один день и не забыть за всю жиз
  Один просто живет своей жизнью и вписывает тебя в свои лишние минутыА другой ломает свои планычтобы в любой момент быть сво
 __ Цените тех с кем можно быть собой Без масок недомолвок и амбиций И берегите их они вам посланы судьбой Ведь в 
  Ты скажешьэта жизнь  одно мгновенье  Ее ценив ней черпай вдохновенье  Как проведешь ее так и пройдет  Не забывай она 
 5 Быть вместе  значит чувствовать себя так же непринуждённо как в одиночестве и так же весело как в обществе Шарлотта Бронте
 __ Будь добрым не злись обладай терпеньем  Запомни от светлых улыбок твоих  Зависит не только твое настроенье 
 __  Верь сказала она Все пройдет Даже если очень плохо  это когданибудь кончитсяНичто на свете не вечно    Хар
 __ Некоторым людям остается сказать лишь 
  Как бы больно вы мне не сделали знайте что я всегда подам вам руку помощи в трудный для вас момент ведь я не вы
 __ Нам всем не хватает немного безумия    Пауло Коэльо
 __ Зимняя сказка совсем скоро 
 5 Сердце не выбирает кого попало оно чувствует родное
  Если мы перестали делать глупости  значит мы состарились
  Дружба между мужчиной и женщиной  вещь невозможная Между ними может быть страсть вражда обожание любовь но только не др
 __ Всех участников с Рождеством и наступающим Новым Годом 
 5 Никогда не забывай что ты  свободен а проявлять свои эмоции не стыдно Пауло Коэльо Мактуб
  Расстраиваться о том чего у тебя нет  это обесценивать то что у тебя есть Цени что имеешь
  Учись отпускать  в этом секрет счастья
  Если стоит выбор между да или нет то да Сделайте это Поцелуйте обнимите догоните встретьтесь скажите Даже пусть
  Шокоголизм  зависимость от шоколада 
  щелкунчик   
 5 Когда человек делает нам больно то скорее всего сам он  глубоко несчастен Счастливые люди не хамят в очередях  
 __ А ято думал Вы счастливая  Когда одна на склоне дня  Вы шли такая горделивая  И не взглянули на меня   
 5 Иногда люди жалуются на свою боль Иногда они ненавидят за эту боль Иногда они кричат от боли А иногда им так бол 
  Какая разница кто сильнее умнее красивее или богаче Ведь в конечном итоге имеет значение только то счастливый ли ты че
  Коробка антидепрессантов 
 5  Неужели со всеми девушками так трудно    Только с теми у кого есть мозги
 5 Знаешь что важно взять из детства во взрослую жизнь Мечту  Эльчин Сафарли
 5 Впереди ещё целая охренительная жизнь наполненная как хорошим так и нереально хорошим а всё плохое что было  это лишь прелюди
 5 Есть три ловушки которые воруют радость и мир сожаление о прошлом тревога за будущее и неблагодарность за настоящее Ошо
 5 Всегда говори то что чувствуешь и делай то что думаешь Молчание ломает судьбы  Пауло Коэльо
 5 Жизнь слишком коротка чтобы просыпаться утром с сожалениями Так что любите тех кто относится к вам хорошо проща 
 5 Не надо быть правильным надо быть настоящим
 __ Иногда надо творить безумства
 5 Я знаю ты гдето есть И когданибудь мы обязательно встретимся Нас познакомят общие друзья а может быть мы неча 
 __ Давай просто будем Не надо обещаний Не надо ожидать невозможного Ты будешь у меня а я  у тебя Давай просто бу 
 5 Цветы должны быть без повода Счастье должно быть настоящим Дом  тёплым Любовь должна быть взаимной Погода   
Потерять мужчину  это не самое страшное Самое страшное изза него потерять себя 
" _ Так каждое утро 
600  Надо вставать 
615  Ну все встаю на счёт три Раз Два 
750  ТВОЮ МАТЬ
"
  ЭТОТ НАРОД НЕПОБЕДИМ воду из крана пить нельзя  грязная зато фрукты надо мыть водой из крана  будут чистые
 5 Счастлив тот кто счастлив у себя дома  ЛНТолстой
 __ Нет тебя не бросили  тебе подарили краткий миг полета
 5 Я всегда чувствую себя счастливым Ты знаешь почему Потому что я ничего ни от кого не жду Ожидания всегда боль 
 5  Как же улыбаться когда сердце разбито  Анна хихикнула   Тоже мне королева трагедии Улыбаться с разб 
  Наша самая большая сила заключается в доброте и нежности нашего сердца 
 __ Больше всего я жалею о том что из моей жизни исчезла спонтанность Это же так круто в жопу всё поехали в Вегас  
 5 Чем меньше окружающие знают о твоей личной жизни тем удачнее она складывается
 __  Верь  сказала она  Все пройдет Даже если очень плохо  это когданибудь кончится Ничто на свете не вечно
  Толпа поклонников не заменяет одного единственного любимого человека Дмитрий Калинин
 __ Это снаружи я произвожу впечатление человека довольного своей жизнью Но внутри под внешним лоском правит отчаян 
 __ Надо иметь огромную силу чтобы не делать то что хочется Не говорить того что вертится на языке и не бежать к тому
 __ Сарказм возник в ходе эволюции чтобы дать умным людям выжить в обществе идиотов
 __ Даже одна ниточка может удержать людей вместе если каждый перестанет тянуть канат в свою сторону
 5 Чтото случится непременно потому что не бывает так чтобы чтонибудь тянулось вечно Михаил Булгаков
 5 Исключительно правильные люди утомляют меня до смерти Мне нравится окружать себя странными и интересными людьми п 
 5 Остерегайтесь тех кто хочет вменить вам чувство вины ибо они жаждут власти над вами Конфуций
 5 Никогда ни о чем не сожалей иногда неприятности случаются во благо а мечты не исполняются к лучшему  Олег Рой
 5 Самый хороший способ испортить отношения  это начать выяснять их Уинстон Черчилль
  Хронфагия  пожирание убийство времени посредством интернета  и тд
 5 Когда мы окружаем себя хорошими людьми красивыми вещами и добрыми мыслями то жизнь начинает меняться в лучшую сторону
 5 Наши дома всё больше а семьи всё меньше  У нас больше удобств но меньше времени  Больше ученых степеней но 
 5 Зима  это время чудес сказок любви тепла новых ожиданий Давайте верить в чудеса ведь скоро новый год
 _ УХОДЯ НА НОВОГОДНИЙ КОРПОРАТИВ ПОМНИТЕ ВАМ С ЭТИМИ ЛЮДЬМИ ЕЩЕ РАБОТАТЬ
 __  я прекрасно понимаю что меня подкупают и тянут в какуюто тёмную историю за которую я очень поплачусь      
 __ Я мучился потому что мне показалось что с нею необходимо говорить и тревожился что я не вымолвлю ни одного слов 
 __ У меня кружится голова от всех этих непонятностей        Михаил Афанасьевич Булгаков
 __  Умеешь ты жить красиво   Никакого умения у меня нет а обыкновенное желание жить почеловечески      
  Можно простить человеку все кроме отсутствия О Хаксли
 5 На востоке жил мудрец который так учил своих учеников    Люди оскорбляют тремя способами Они могут сказать 
  Всегда выбирайте самый сложный путь  на нем Вы не встретите конкурентов  Шарль де Голль 
  У каждого святого есть прошлое и у каждого грешника есть будущее  Уайлд 
 5 Тот кто может быть счастливым в одиночестве является настоящей личностью Если твое счастье зависит от других то 
 __ Мою вселенную сейчас заполонили тучи и мне страшно что за ними я больше никогда ничего не разгляжу Но я все равн 
 5  Это водка  слабо спросила Маргарита  Кот подпрыгнул на стуле от обиды   Помилуйте королева  прохрипел 
 5 У вас не будет второго шанса чтобы произвести первое впечатление Шанель
  Победа не всегда означает быть первым Победа  это когда ты стал лучше чем был
 __ Я боялась тебя потерять и потеряла
 __ Я готова на все а тебе и половины ненужно
  Сейчас чтобы выделяться из толпы достаточно просто не курить и читать книги
  Не важно сколько дней в твоей жизни Важно сколько жизни в твоих днях
 __ Уединение нужно искать в больших городах    Рене Декарт
 __ Во взаимоотношениях можно найти только то что вложишь туда сам    Анатолий Некрасов Материнская любовь
 __ Твоё сердце однажды оттает ты познаешь его холод снаружи безответной любви не бывает  безответными становятся души
 5 Если мы перестали делать глупости  значит мы состарились  Эрих Мария Ремарк
 __ Мне постоянно твердили что я красивая БрюнеточкаКрасавица будто от этого у меня все должно быть всё в порядке  
  МЕРЕХЛЮНДИЯ  плохое настроение хандра
  Ленивые всё делают быстро Чтобы поскорее отделаться от работы И делают качественно Чтобы потом не переделывать
 __ Я скорее забуду себя самого чем тебя    Эмили Бронте Грозовой перевал
 __  Как ты думаешь что легче уходить или оставаться Я про любовь   Легче всего не связываться Я про отношения 
 5 Случайная встреча  самая неслучайная вещь на свете  Хулио Кортасар
 5 Цель музыки  трогать сердца  И С Бах
 5 Одних стираешь словно мел с доски   Других с трудом из сердца вырываешь   И без одних ты счастливо живешь  
 5 Бриллиант упавший в грязь всё равно остаётся бриллиантом а пыль поднявшаяся до небес так и остаётся пылью  Китайская мудрость
 5 Сколько бы недостатков не было у человека  он всегда будет идеальным если он любимый
 5 И с каждым разом твоя боль все меньше и меньше а потом наступает такой момент когда ты уже ничего не чувствуешь Чак Паланик
 5 Ошибки  это знаки препинания жизни без которых как и в тексте не будет смысла  Харуки Мураками
 5 Можно простить человеку все кроме отсутствия Олдос Хаксли
 5 Она обладала редким даром не существовать до тех пор пока в ней не появится необходимость Габриэль Гарсиа Маркес  
 5 Не потеряйся в том чего просто нет Пауло Коэльо
 5 Если у вас есть твердое зачем то вы преодолеете любое как Фридрих Ницше
  Чем больше в человеке мудрости тем проще ему оставить свое мнение при себе
  Когданибудь тебе внушатчт о твою доброту вытрают ногиНе верьОствайся добрымВедь доброэто прстои оно спсает мир 
  Ты счастлив не потому что всё хорошо а всё хорошо потому что ты счастлив  Хайям
 __ Скажи мне какова вероятность что в одном городе на одной улице в одном кафе или магазине окажутся люди которы 
 5 Если человек не оправдал ваши ожидания в этом нет его вины Ведь это ваши ожидания
 5 Никогда не иди назад Возвращаться нет уже смысла Даже если там те же глаза в которых тонули мысли Даже если тян 
 5 Говорят что от любви до ненависти один шаг  Нет один шаг от очарования до разочарования  А между любовью и  
 __ Ты не всегда побеждаешь Но каждый раз когда ты проигрываешь ты становишься лучше
  Даже одна ниточка может удержать людей вместе если каждый перестанет тянуть канат в свою сторону
 __ Принимаю все как есть Если нам посылаются такие испытания то значит надо терпеть Значит этот период надо было 
  Вас никто не сможет подвести если вы ни от кого не будете зависеть
 __ Если вас не любят  бегите   Если вы не любите  даже не думайте приходить
  Любовь  это когда тебя ни с кем не сравнивают потому что точно знают что лучше тебя никого нет и быть не может
 5 Счастье  всего лишь умение не портить себе настроение и не давать это делать другим
 __ Я вижу что людям всегда нужны взаимоотношения дружба или любовь  Но эти связи всегда ведут к неприятным осложнен 
 __ Любящий никогда не причинит боли любимому каждый из нас ответственен за чувства которые испытывает  и обвинять в 
 5  Я обязательно ты слышишь Я обязательно  сказал Медвежонок Ежик кивнул   Я обязательно приду к тебе что  
  Не ждите что станет легче проще лучше Не станет Трудности будут всегда Учитесь быть счастливыми прямо сейчас Иначе не 
 __ Чтоб мудро жизнь прожить знать надобно немало    Два правила запомни для начала   Ты лучше голодай чем что п 
 __ чтобы узнать цену годаспроси студентакоторый провалился на экзамене   чтобы узнать цену месяцаспроси матьрод 
  В жизни  много ошибок но есть самая худшая  влюбиться в того кто тебя не любит
 5 Люди полагающие что они никому не нужны на самом деле часто самые нужные Эрих Мария Ремарк Земля обетованная
 5 Я уйду но знай что ты жестокий человек Они опустошили твою душу МБулгаков Мастер и Маргарита
 __ Глупость и мудрость с такой же легкостью передаются как и заразные болезни  Поэтому выбирай себе товарищей
 __ Только потому что ктото не любит тебя так как тебе хочется не значит что он не любит тебя всей душой      
  Душа исцеляется рядом с детьми
 __ Очень важно понять пока ты жив никогда не поздно все изменить  Не важно какой поганой кажется жизнь она не станет 
 5 Я всю жизнь рисую но никому не показываю Это приятное занятие  всем рекомендую  Пойте танцуйте пишите рису 
 __ Ты хочешь знать как мне это удалось Я не оставлял сил на обратный путь
 5 Не засоряйте свою память обидами а то там может просто не остаться места для прекрасных мгновений Фёдор Достоевский
 __ Учитесь наслаждаться жизнью Страдать она научит сама
 __ Ведь совершенно не важно как ты выглядишь все равно найдется человек который считает тебя самым прекрасным существом
 5 Работай над очищением твоих мыслей Если у тебя не будет дурных мыслей не будет и дурных поступков Конфуций
  Не верьте тому что говорит мужчинапросто смотрите что он делает
 __  Между вами чувствуется химия   Да Такая же как в Чернобыле
 5 Жизнь как качели то дух захватывает то тошнит Захар Прилепин
 __ Мужчина способный на поступки обречён быть любимым     Коко Шанель 
 __ Учитесь у всех не подражайте никому
  Легендарная Речь Стива Джобса 
 __ Время не лечит время заполняет память другими событиями
 5 Говоря ДА другим убедитесь что не говорите НЕТ себе
 5 Проблема в том что вы думаете будто у вас есть время Будда
  Никогда не жалей о том что сделал если в этот момент ты был действительно счастлив
Не бойтесь потерять тех кто не побоялся потерять вас Чем ярче горят мосты за спиной тем светлее дорога впереди 
 __ Не полагайтесь слишком сильно на кого нибудь в этом мире потому что даже ваша собственная тень покидает вас когда вы 
 __ Любовь живёт только тогда когда есть уважение друг к другу и свобода Желание обладать другим как вещью  абсурд    
 __ Чтобы держать мужчину в руках надо прежде всего держать в руках себя
 __ Я бы простила ему его гордость не задень он мою     Джейн Остин Гордость и предубеждение
 __ Вы смеетесь надо мной потому что я отличаюсь от вас а я смеюсь над вами потому что вы не отличаетесь друг от дру 
 5 Воображение  это начало создания Вы воображаете то что хотите вы желаете то что воображаете и наконец вы со 
 __ Что может дать один человек другому кроме капли тепла И что может быть больше этого
 5 Никто не хочет любить в нас обыкновенного человека Антон Чехов
 __ У женщины поразительная интуиция она может догадаться обо всем кроме самого очевидного
 5  Никогда не поздно сказать человеку о том как ты к нему относишься   А вдруг он посмеется    А вдруг нет  Жизнь с Луи
  Красиво 
 __ Разлука для любви  то же что ветер для огня маленькую любовь она тушит а большую раздувает еще сильнее
 5 Вот она жизнь Вечно все то же один ждет другого а его нет и нет Всегда ктонибудь любит сильнее чем любят его 
 5 В глубине души она знала что ничего ужасного с ней не случится Она не сойдет с ума и не покончит с собой Однажды 
 5 Быть идеальной это не значит  бросаться в глаза Быть идеальной  значит врезаться в память  Джорджо Армани
 __ Когда виновный признает свою вину он спасает единственное что стоит спасать  свою честь
 5 Прежде чем диагностировать у себя депрессию и заниженную самооценку убедитесь что вы не окружены идиотами Зигмунд Фрейд
 5 Вы должны знать  когда вы все отпускаете к вам приходит самое лучшее Не бойтесь  Шри Шри Рави Шанкар
  Дураки мечтают умные ставят цели мудрые делают всё вовремя
 5 Через двадцать лет вы будете более сожалеть о том чего не сделали чем о том что вы сделали Поэтому отбросьте со 
 5 То что вы ищете тоже ищет вас  Руми
 5 В одиночестве  следите за своими мыслями  В кругу семьи  за проявлением характера  Среди знакомых  за своим языком
Цветочки Спасибо друзья  
 __ Никто не запомнит тебя за твои мысли     Габриэль Гарсиа Маркес
 5 вы краснеете это черта прекрасного сердца Фёдор Достоевский Идиот
Улетаю 
 __ И среди людей больше копий  чем оригиналов     Пабло Пикассо
 __ Мы женщины больших городов стали слишком мужчинами Отучили себя от желания довериться противоположному полу пок 
 __ В определенный период жизни мы встречаемся с определённым человеком необходимым именно в этот период Такой странн 
 5 Встречаться нужно для любви для остального есть книги Марина Цветаева
Взаимно и прекрасных выходных 
  Иногда уходят не чтобы уйти а чтобы вернуться другими
 __ Кто долго раздумывает не всегда находит лучшее решение    Гёте
 5 Все хотят изменить мир но никто не хочет измениться сам  Лев Толстой
 __ Вы конечно безгрешны ну а я без стыда    Александр Вертинский
 5 Друг мой вспомни что молчать хорошо безопасно и красиво   Фёдор Достоевский
  Не запрещай себе быть счастливым 
 5 Не терплю когда от меня чегото ждут У меня сразу же появляется желание сделать всё наоборот ЖанПоль Сартр
 5 Все что должно произойти обязательно произойдет как бы вы ни старались этого избежать Все что не должно случит 
 5 Делай добро Оно вернётся
 5 Как я дождалась своего счастья Все началось с того что я перестала ждать Милена Райт
 5 Ты либо войди в мою жизнь либо выйди из неё Но не стой пожалуйста на пороге холодно
 5 Нельзя привязываться к людям всем сердцем это непостоянное и сомнительное счастье Ещё хуже  отдать своё сердце о 
 5 Когда придёшь за мной бери только меня Когда обнимаешь меня думай только обо мне Можешь делать со мной всё что 
 5 язык может скрыть истину а глаза  никогда Встревоженная вопросом истина со дна души на мгновение прыгает в гл 
 5 Придет время когда ты решишь что все кончено Это и будет начало Луис Ламур
 5 Никогда ни о чем не сожалей иногда неприятности случаются во благо а мечты не исполняются к лучшему Олег Рой
 5 Не нужно додумывать слишком много Так вы создаете проблемы которых изначально не было  Фридрих Ницше
 5 Надо всегда быть радостным Если радость кончается ищи в чем ошибся  ЛНТолстой
 5 Не стоит принимать доброту за слабость грубость за силу а подлость за умение жить  Джейсон Стэтхэм
 5 Самая большая глупость  это делать тоже самое и надеяться на другой результат Эйнштейн
 5 Ты родился оригиналом  не умри копией
 5 Всегда говори то что чувствуешь и делай то что думаешь Молчание ломает судьбы  Пауло Коэльо
 5 Чудеса там где в них верят и чем больше в них верят тем чаще они случаются Денни Дидро
  Девиант  субъект не соответствующий норме напр Чацкий для остальных персонажей пьесы
 5 Пора перестать ждать неожиданных подарков от жизни а самому делать жизнь Лев Толстой
 5 Если я  часть твоей Судьбы когданибудь ты вернешься ко мне Пауло Коэльо
 5 К вам притягивается и от вас исходит только то что соответствует вашему внутреннему состоянию  Экхарт Толле
