,ID,Text,Truth,Avg_sent,TTR,Avg_word,Hapax,Yules
1,1.0,"В субботу  с друзьями отметили день рождения одного из друзей. Выехали в баню в количестве 6 человек мужского пола. Растопили баню. Сначала температура была 80-90°С, что вполне достаточно для хорошего купания. Спустя несколько часов температура выросла до 110°С, и это стало небольшой проблемой. Пришлось открыть все двери и проветрить. Во время проветривания пожарили шашлык из куриного мяса . Получился хороший, прожареный шашлык. Время шло. Мы с друзьями отдыхали и веселились. Вообщем баня ролучилась что надо. Люблю засыпать после бани. В организме такая легкость. Суббота очень быстро пролетела.  ",0,10.777777777777779,0.7010309278350515,4.422680412371134,0.8676470588235294,477.94117647058823
2,2.0,"Вчера позвонил мой друг-топограф из командировки. Он был пьян. Он всегда звонит мне, когда пьян. И когда в командировке. Я посмотрела фильм ""Never let me go"" и подумала о том, что заплакать искренне никогда не получится. Я думала перед сном о смысле любви и поняла, что все сводится к невротической привязанности. Я поговорила с родителями в скайпе. Отец собирается сдавать билеты и не приезжать ко мне. В каждом диалоге он напоминает мне о том, что пить -  вредно, хотя сам делает это регулярно. Он не приедет. Не найдет здесь работу. Я буду жить в общаге до конца учебы в университете. Сумбурный полет мыслей. Вчера меня дико раздражали соседки по комнате. Одна - ходит как слон. У другой парень с противным голосом. Я должна это терпеть. Мне не хватает смелости высказать им все в лицо, но я знаю, что уже поздно. Что нужно было зарекомендовать себя как уверенного в себе человека, а не как скромную ""тихоню"". Вчера я продолжала радоваться тому, что закончила свою самодельную игрушку в виде саморазгорающегося кристалла. Все-таки делать что-то своими руками - чрезвычайно здорово. От стресса спасает кот. И кристалл. И ""Генератор Ван де Граафа"". Мне приснилось, что я играла на саксафоне. И у меня получалось.  ",0,11.88888888888889,0.7102803738317757,4.5233644859813085,0.8289473684210527,334.14127423822714
3,3.0,"В общем мы приехали в Питер, поехали в квартиру, которую забронировали, она находилась недалеко от центра. Побросав вещи сразу пошли гулять, прогульнулись по центру и пошли кушать, в принципе каждое светлое время суток во время нашего пребывания не отличалось. Вечером направлялись в любой Паб или Бар и там коротали время, именно коротали время, так как особого веселья я там не застал, возможно из-за не самой веселой компании. Конечно было интересно посетить музеи и другие достопримечательности этого города, но все это происходило без должных эмоций, и вообще всю поездку настроение было не очень.",0,19.8,0.7272727272727273,4.606060606060606,0.8333333333333334,337.57716049382714
4,4.0,"Вчера я проснулся у друга в Шипово, невыспался, так как играли всю ночь в приставку. Была ночь веселая, подруги, друзья. Проснувшись мы не знали, как добираться домой, потому что было воскресенье, автобусы не ходили, но у нас оказался хороший знакомый, который решил забрать нас. Приехав домой к бабушке, меня сильно накормили, что я не мог встать с дивана. Пролежав на диване с планшетом в руках, я думал о том, что сколько много я мог сделать за это время. Ближе к вечеру я встретился с друзьями, общались, решили вспомнить старые истории, произошедшие с нами, было весело. На этом и закончился мой день. Ну как закончился, пришел домой, покушал, посидел за компьютером и лег спать.  ",0,8.0,0.6964285714285714,4.125,0.8461538461538461,650.887573964497
5,5.0,"Начало шестого утра, встал, почистил зубы. Попив чаю взял ключи от машины и поехал на учебу. Глаза даже толком не открылись. Приехал в ВГУ, достал сигарету и закурил. Курю и думаю, опять типичный день, но это было не так. ко мне подходит друг и говорит, что сегодня пересдача по математике. Я был удивлен, не расчитывал на такое. Я был полностью не готов. И понятное дело даже в мыслях не было идти на пересдачу. Одногруппник меня все-таки уговорил и пошли на пересдачу. когда я зашел в аудиторию я увидел, что там проводят занятия. Я понял, что спокойно спишу! В итоге я сдал, но был шокирован, что все прокатило. Я убежал с универа на радостях и поехал к барыге, купил у него пару бутылок хорошего коньяка. Уже наступал вечер, я набрал своему брату, мол давай выпьем повод хороший (сдал экзамен). Приехал за ним, поставил машшину. Хватаю коньяк и начинаем пить, понеслись разговоры о политике, о Украине. Об обезьяне, которую выпустили из тюрьмы Юлию Тимошенко, о том как она угрожала всем и вся. В итоге нам не хватило алкоголя и мы пошли за пивом уже время было позднее 3.00 ночи. Идут нам навстречу два парня агрессивно нкастроенные. Уже практически сблизились и говорят нам как типичный пароль- есть закурить. Я сказал нет (хотя у меня реально небыло). Мы пошли дальше в магазин, купили пиво, сигарет. Дальше я вижу, что эти два чела ждут нас у магазина. Я говорю брату держи бутылку пива наготове, если что будем бить. Выходим мы с магазина, пацаны эти опять спрашивают есть курить? Я говорю да, даю сигареты и идем дальше отдыхать в машину и разговаривать о политике.",0,9.3,0.7526881720430108,3.89247311827957,0.8714285714285714,324.48979591836735
6,6.0,"Ночью мне снилось, что мы с подругой, дабы избежать проблем с получением зачета по физкультуре, купили в "" подарок"" физруку бутылку водки ""Абсолют"". Во сне я радовалась этому безмерно, будто ьделала подарок себе. Телефон автоматически перешел на летнее время, поэтому я смирилась с тем, что час жизни потерян. Но потом увидела, что обычные часы показывают 9:00, а не 10:00, и возрадовалась. Утро посвятила домашней работе по ТФКП и пространственным группам симметрии..Потом помогала матушке готовить тефтельки из куриного фарша с сыром и помидорами.Затем стала разбирать конспекты по метрологии и поставила ""галочку"", чтобы не забыть спросить у Виталия об оцениваемых величинах.Прочитала ""Goodnight,Dcenpuu"" до 80 выпуска. Понравилась одна страница с фразой ""...but I have no chaice but to tuy"". Договорилась с Катериной о деньгах за билет на джазовый фестиваль, который будет проходить 28 июня. Прочитала несколько глав из лекций Фейншанва по физике, о релятивистой связи электрического и магнитных полей.",0,20.666666666666668,0.6935483870967742,4.467741935483871,0.8449612403100775,290.2469803497386
7,7.0,"Вчерашний день то бишь кот. Был 30 марта я провел на тренировках по бису, брейк-дансу и в качалке (тренажерном зале). Это был очень непродуктивный рабочий день. Сказать точнее эмоции и чувства я там испытывал после этого дня, таки как усталость, боль в мышцах. И еще после всего этого я на этом не остановился и продолжил отдыхать совмещая отдых со спортом. Я пошел в боулинг с компанией. Тем не менее я был очень рад, доволен и удовлетворен.   ",0,9.636363636363637,0.6981132075471698,4.622641509433962,0.8783783783783784,416.3623082542002
8,8.0,"Я открыл глаза. Сегодня утром меня рабудила мама. С удивлением обнаружил на своих глазах очки. Даа… в очках я еще не засыпал, надо же так было ужраться… Было 10 часов утра. Я посмотрел на телевизор, он был выключен. То ли его выключила мама, то ли он выключился по таймеру . Я не помнил последнее что смотрел. Смотрел только чтобы уснуть, т.к. на выходных уложить себя спать пораньше было очень сложно. Стоит отметить этот план удался. Я вспомнил что мне что-то снилось. Сон был весьма реалистичен в этот раз, так что я понял что спал только проснувшись. Мне снилось что я был на курсах английского языка, которые я посещал несколько лет назад. Кажется моя мама поругалась с преподавателем, и сказала что я не буду больше туда ходить. В реальности конечно такого небыло. Помню во сне я очень жалел об этом, больше даже не из-за английского, а из-за моего друга Димы, который тоже ходил на эти курсы. Сейчас я с ним уже не общаюсь, я к сожалению потерял  ним связь. Может этим и был навеян этот сон. Я встал, щелкнул кнопку включения на компе и пошел в туалет, пока тот лениво запускал тормазнутый windows трехлетней давности от ""мелкософт"". переставить его нужно было давно, но было лень. Я умылся, побрился, почистил зубы. Пришел назад в комнату и ""лосерфил"" немного ""кэнтач"". Выходить было лень, но надо было. Я еще не решил просидеть все пары или сократить себе обучение:) Обычно если я что-то решил, то я свое мнение никогда не менял. Я лениво собрал ся и вышел, вышел из дома я поздно, и было ясно что я уже не успею. Но шан еще был, надежда умирает последней. И она умерла, когда пройдя метров 100 до остановки, мне ""затралил"" автобус № 27. Блеснув на солнце своим номером он сказав мне: ""Хорошего дня!"" бодренько откатил от остановки.   ",0,12.192307692307692,0.5772870662460567,3.914826498422713,0.8142076502732241,595.419391441966
9,9.0,"На 8 марта я полдня просидел дома, т.к. девушки у меня на данный момент нет и я вышел на улицу только к вечеру (друзья позвали).Собрались культурно посидеть в баре, отметить праздник, хотя он и не наш. Пока нашли и забронировали место прошло уже около полутора часов. Наконец-то сели. Нам приносят  меню и мы видим огромный ассортимент алкоголя и закуски. Но нам не хотелось тратить около 2 тыяч за1 бутылку водки (обычной водки без всяких добавок). Мы решили спуститься с моим хорошим другом на 1 этаж в магазин (это было все в Галерее Чижова). Купили ту же самую бутылку только в 5 раз дешевле. Одно задание выполнено. Теперь осталось уничтожить нашу покупку. Недолго думая мы зашли в ближайший туалет, открыли нашу горючую смесь и незаметно для окружающих уговорили бутылочку минут за 25. После этой миссии по уничтожению ""пузыря"" мы вернулись в бар, хорошо поддатые и начали культурно отдыхать и отмечать праздник наших прекрасных женщин. Вот в принципе и вся история, хоть и глупая зато правдивая. ",0,17.0,0.8235294117647058,4.447058823529412,0.8714285714285714,132.6530612244898
10,10.0,"Вчера я проснулся около 11 часов утра. Это было не лучшее время в моей жизни. Было холодно. Пожелал доброго утра родителям, сестре и брату. Поел очень вкусный плов, попил чай с печеньем и отправился в комнату брата делать презинтацию по английскому языку. Дело шло не очень хорошо. В процессе поиска информации я изменил тему моей презентации что не очень  то мне помогло. Написав несколько предложений я спустился на кухню и пообедал. По моему я ел борщ и кашу какуюто. Вскоре всей семьей поехали в магазин откуда отправился в общежитие. Здесь я встретился с друзьями. Ближе к вечеру нагрянул еще один друг и вместе с ним мы пошли играть в шанчнин z).Спустя час я отвалился от этой компании, и пошел готовить себе на ужин вареники. Плотно поужинав я вмест е с соседом посмотрел фильм, написал еще несколько предложений к презентации и отправился спать.",0,10.0,0.65,4.71,0.7846153846153846,565.6804733727811
11,11.0,"Когда мне было двенадцать лет я отправился к тбабушке на летние каникулы. Бабушка как всегда к моему приезду прелюбовала мне блинчики из свежего домашнего молока. Мне нравились бабушкины блинчики. Немного спустя мы с дедом отправились в лес за грибами. За нами бежала собака по кличке ""колобок"", которая все время вынюхивала запах диких животных. Войдя в лес мы сразу окунулись в мир дикой природы. Природа приглашала нас увидеть свои дары. Услышав неожиданно треск дерева я быстро поднял глаза вверх и увидел белку, прыгающую с ветки на ветку. С ее быстротой и ловкости нет конкурентов в природе. Но не успев пройти нескольких шагов я заметил на земле блестящую кожу. Это была гадюка быстрым движением ноги я сбросил ее. Время словно остановилось. Такой молниеносной реакции я никогда от себя не ожидал. Дед похвалил меня, но предупредил что они бывают ядовиты чтобы я вследующий раз был осторожней он дал еще пару советов, вот так запомнились мне летние каникулы в двенадцать лет.        ",0,10.5,0.638095238095238,4.647619047619048,0.7910447761194029,424.370683893963
12,12.0,"У меня большая семья. Мама, папа, брат и маленькая сестренка. Я их очень люблю. Мы очень дружная семья. Все свободное время стараемя проводить вместе. Мне нравится, когда мы с отцом и братом играем во что-нибудь на улице в футбол или еще что-либо. Или когда мы с ними чиним машину в гараже. Мне нравится помогать брату и сетре делать уроки, я чувствую,что так мы сближаемся. Люблю помогать маме на даче; сажать цветы и прочее. Она радуется когда я ей помогаю и улыбаетя. Мне становитя как-то теплее на душе от ее улыбки. Когда я помогаю воим близким, я чувствую себя нужным и полезным, что я на своем месте. Не представляю себя без них. ",0,18.0,0.5833333333333334,3.992063492063492,0.782312925170068,447.4987273821093
13,13.0,"Недавно был мой день рождения и я его провел не очень хорошо. В этот день я проснулся рано и пошел на работу. На работе было все как обычно: грузили машины и разгружали. По приезду домой меня ждал маленький сюрприз:моя сестра купила мне долгожданную пиццу, которую я очень хотел. Мы с ней покушали и я пошел играть миа оор легендс со своими друзьями. Мы с Обамой как обычно раповали, но за нас еще тащили Жора с Семой. В тот вечер мы сыграли три тура, из которых мы выиграли только два.После миа оор легендс мы начали играть в контр строик. В контру мы играли недолго, потому что было неинтересно. После всех игр я зашел на ютуб  и посмотрел несколько видосинов с сахаром и дредом. Смотря эти видосении, я уснул. Вот так я провел двадцатый день рождения в своей жизни. ",0,15.363636363636363,0.621301775147929,4.1301775147929,0.7619047619047619,451.70068027210885
14,14.0,"День начался отлично. Мне хотелось чтобы завтрашний день наступил как можно раньше. Я втал с кровати и начал пить чай. Желание раньше приступить к работе не покидало меня и я закончив прием пищи приступил к работе (принялся за свои дела). Я сделал всю работу к обеду. Выглянув в окно я решил остаться дома, хотя позже пожалел об этом. Я продолжил работу, но все стало как то не так: либо вещи лежали не так как надо, либо еще что-то. Я находился в состоянии аппатии. Еще хуже становилось,когда я включал телевизор, чтобы отвлечь себя. До вечера ничего не поменялось. Вечером  позвонил товарищ, предложил поиграть в баскет-согласился. Когда пришел домой меня все равно что-то мучало, а я не мог понять почему. С этим чувством и настроем я лег спать, но ожидание завтрашнего дня куда-то пропало.      ",0,11.533333333333333,0.5722543352601156,4.173410404624278,0.6868686868686869,540.7611468217528
15,15.0,"Вчера 23.03. я проснуля около полудня, т.к. поздно лег спать из-за того, что долго гуляли с друзьями. Я родом из деревни и мы с друзьями всегда по выходным долго гуляем, что-нибудь обсуждаем, играем тв карты, бильярд и пьем пиво. Я встал из постели пошел позавтракал. И вспомнил что мне нужно переустановить систему на компьютере и начал ее переустанавлпешиливать. Этот процес занимает около часа, но мне потребовалось около двух часов потому что мой коьпьютер старый и на него трудно подобрать драйвера, чтобы звук и изображение работало должным образом. Так вот после мучений с системой, я вышел на улицу, погодка была отменная птички поют, солнышко и т.д. Я решил зайти до друга живущего по соседству, он в это время мыл машину и я слышал играющую музыку. Мы с ним поговорили обо всем, виделись последний раз месяц назад, он сказал что собирается жениться, а я ему сказал чтобы он не спешил с этим делом, что все успеется ведь мы молоды.После этого я поехал в гости до своей девушки Насти, она тоже была в деревне, в гостях у бабушки. Мы с ней вместе съездили купили в магазине мороженое и съели его, потом собрались ехать к ней домой в г.Бутурлиновка, там она живет с родителями. Мы приехали туда около 6 часов вечера мне захотелось покататьс я на велосипеде и я ей предложил это сделать (у них в семье есть еще брат, так что 2 велосипеда были свободны).Ее отец сказал что велосипеды в гараже, но на них нужно подкачать колеса, что мы и сделали. Мы катались по городу около 2-х часов, встретили друзей ну вообщем весело провели время.    ",0,17.11111111111111,0.6071428571428571,4.113636363636363,0.7807486631016043,382.91057794046156
